NEAT
17738|YATHARTH|EQ|0.270000
17747|NIITMTS|EQ|0.610000
17752|SHILPAMED|EQ|0.550000
17758|SARDAEN|EQ|0.270000
17801|LLOYDSENGG|EQ|0.430000
17818|LTIM|EQ|0.310000
17833|AHLUCONT|EQ|0.450000
17859|REDTAPE|EQ|0.270000
17869|JSWENERGY|EQ|0.300000
17875|GODREJPROP|EQ|0.410000
17881|DBCORP|EQ|0.280000
17903|ABBOTINDIA|EQ|0.250000
17927|BAYERCROP|EQ|0.280000
17939|HINDCOPPER|EQ|0.340000
17945|SUVENPHAR|EQ|0.400000
17957|MMTC|EQ|0.100000
17963|NESTLEIND|EQ|0.370000
17971|SBICARD|EQ|0.310000
18011|WHIRLPOOL|EQ|0.250000
18026|SBFC|EQ|0.220000
18039|ADVENZYMES|EQ|0.420000
18060|CONCORDBIO|EQ|0.200000
18086|DBL|EQ|0.300000
18096|JUBLFOOD|EQ|0.580000
18124|DBREALTY|EQ|0.310000
18143|JIOFIN|EQ|0.510000
18151|TVSSCS|EQ|0.160000
18154|HATHWAY|EQ|0.250000
18226|MANINFRA|EQ|0.310000
18321|LGBBROSLTD|EQ|0.660000
18359|SANDUMA|EQ|0.260000
18365|PERSISTENT|EQ|0.670000
18391|RBLBANK|EQ|0.990000
18457|POWERINDIA|EQ|0.250000
18553|JLHL|EQ|0.180000
18564|LTTS|EQ|0.260000
18566|RRKABEL|EQ|0.170000
18581|KIRLOSBROS|EQ|0.320000
18614|SAMHI|EQ|0.540000
18652|ICICIPRULI|EQ|0.270000
18721|NUVAMA|EQ|0.250000
18743|SIGNATURE|EQ|0.170000
18755|KALAMANDIR|EQ|0.350000
18822|ENDURANCE|EQ|0.250000
18883|SJVN|EQ|0.180000
18908|PNBHOUSING|EQ|0.390000
18921|VBL|EQ|0.370000
19020|JSWINFRA|EQ|0.120000
19061|MANAPPURAM|EQ|0.640000
19184|SFL|EQ|0.350000
19196|TI|EQ|0.520000
19234|LAURUSLABS|EQ|0.730000
19235|IMFA|EQ|0.280000
19410|ROSSARI|EQ|0.320000
19531|BAJAJCON|EQ|0.610000
19585|BSE|EQ|1.000000
19631|PRICOLLTD|EQ|0.600000
19686|BLUEJET|EQ|0.120000
19731|GPPL|EQ|0.560000
19795|CELLO|EQ|0.160000
19813|HONASA|EQ|0.270000
19878|ESAFSFB|EQ|0.130000
19913|DMART|EQ|0.230000
19931|ORISSAMINE|EQ|0.500000
19943|DEEPAKNTR|EQ|0.500000
20134|RAMKY|EQ|0.300000
20152|ASKAUTOLTD|EQ|0.130000
20182|ASHOKA|EQ|0.460000
20188|WABAG|EQ|0.810000
20224|JWL|EQ|0.300000
20242|OBEROIRLTY|EQ|0.320000
20293|TATATECH|EQ|0.160000
20302|PRESTIGE|EQ|0.350000
20322|FEDFINA|EQ|0.190000
20323|RESPONIND|EQ|0.110000
20329|CGCL|EQ|0.300000
20372|FLAIR|EQ|0.160000
20374|COALINDIA|EQ|0.370000
20413|IOLCP|EQ|0.390000
20534|GRAVITA|EQ|0.320000
20551|DOMS|EQ|0.140000
20556|INDIASHLTR|EQ|0.180000
20607|INOXINDIA|EQ|0.170000
20642|JINDWORLD|EQ|0.130000
20778|JAMNAAUTO|EQ|0.490000
20825|HUDCO|EQ|0.250000
20830|MOIL|EQ|0.350000
20831|MUTHOOTMF|EQ|0.140000
20854|HAPPYFORGE|EQ|0.180000
20877|PSPPROJECT|EQ|0.400000
20905|AZAD|EQ|0.170000
20936|KIRLOSENG|EQ|0.570000
20956|SUNCLAY|EQ|0.250000
21001|PSB|EQ|0.020000
21091|STARCEMENT|EQ|0.200000
21131|TEJASNET|EQ|0.440000
21154|ERIS|EQ|0.330000
21174|CDSL|EQ|0.850000
21238|AUBANK|EQ|0.750000
21334|JYOTICNC|EQ|0.070000
21469|OPTIEMUS|EQ|0.250000
21508|COCHINSHIP|EQ|0.270000
21614|ABCAPITAL|EQ|0.270000
21690|DIXON|EQ|0.630000
21704|DCAL|EQ|0.410000
21740|CHOLAHLDNG|EQ|0.520000
21770|ICICIGI|EQ|0.520000
21808|SBILIFE|EQ|0.450000
21828|TEXRAIL|EQ|0.500000
21951|HFCL|EQ|0.620000
22377|MAXHEALTH|EQ|0.760000
22824|JUNIPER|EQ|0.120000
23650|MUTHOOTFIN|EQ|0.270000
24184|PIIND|EQ|0.530000
24292|VSTTILLERS|EQ|0.440000
24409|DHANUKA|EQ|0.290000
24538|MAITHANALL|EQ|0.250000
24948|LTF|EQ|0.330000
